"EDMO record id","Name","Native name", "Abbreviation", "Address", "Address 2", "Zipcode", "City", "State", "Country", "Email", "Phone", "Fax", "Website", "URL", "Latitude", "Longitude"
"1420","The University Centre in Svalbard ","Universitetssenteret p� Svalbard","UNIS","P.O. Box 156"," ","N-9171","Longyearbyen"," ","Norway","post@unis.no","+47-79023300","+47-79023301","https://www.unis.no/","https://edmo.seadatanet.org/report/1420","78.12","15.4"
"4595","University of Bergen, Geophysical Institute","Universitetet i Bergen, Geofysisk institutt"," ","Allegt. 70","Postboks 7803, 5020 Bergen","5020","Bergen"," ","Norway","post@gfi.uib.no","+47 55 58 26 02","+47 55 58 98 83","http://www.uib.no/en/gfi","https://edmo.seadatanet.org/report/4595","60.3835","5.3323"
"4690","Secora AS","Secora AS"," ","H. Chr. St�rmers g 20 /22, Postboks 693"," ","NO-8301","Svolvaer"," ","Norway","post@secora.no","+47 99 22 00 00�","+47 76 07 77 40","https://www.secora.no","https://edmo.seadatanet.org/report/4690","68.235","14.5715"
"1636","University of Troms�","Universitetet i Troms�"," "," "," ","N-9037","Troms�"," ","Norway","postmottak@uit.no","+47 77 64 40 00","+47 77 64 49 00"," ","https://edmo.seadatanet.org/report/1636","69.6","18.95"
"2629","The Norwegian Petroleum Directorate ","Oljedirektoratet","NPD","Professor Olav Hanssens vei 10"," ","4003","Stavanger"," ","Norway","postboks@npd.no","+ 47 51 87 60 00","+ 47 51 55 15 71","https://www.npd.no/","https://edmo.seadatanet.org/report/2629","58.9339","5.703"
"3351","Norwegian Environment Agency","Milj�direktoratet"," ","P.O. Box 5672 Sluppen"," ","N-7485","Trondheim"," ","Norway","post@miljodir.no","+47 73 58 05 00","+47 73 58 05 01"," ","https://edmo.seadatanet.org/report/3351","63.4385","10.4013"
"4688","Gas Transmission Operator GAZ-SYSTEM S.A.","Operator Gazoci&#261,g�w Przesy&#322,owych GAZ-SYSTEM S.A.","GAZ-SYSTEM","ul. Mszczonowska 4"," ","PL-02-337","Warszawa"," ","Poland","pr@gaz-system.pl","+48 22 220 18 00","+48 22 220 16 06","http://en.gaz-system.pl","https://edmo.seadatanet.org/report/4688","52.2134","20.9488"
"4761","Chief Inspectorate for Environmental Protection","G&#322;,�wny Inspektorat Ochrony &#346;,rodowiska (GIO&#346;,)","CIEP","Wawelska 52/54"," ","00-922","Warszawa"," ","Poland"," ","+48-22-369-22-08"," ","http://gios.gov.pl","https://edmo.seadatanet.org/report/4761","52.2168","20.9913"
"193","Institute of Meteorology and Water Management - National Research Institute, Poland","Instytut Meteorologii i Gospodarki Wodnej - Pa&#324;stwowy Instytut Badawczy, Polska","IMGW-NRI","Waszyngtona 42"," ","81-342","Gdynia","Pomorskie","Poland"," ","+48-58-62-88-100"," ","https://baltyk.imgw.pl/","https://edmo.seadatanet.org/report/193","54.5207","18.5462"
"194","National Marine Fisheries Research Institute ","Morski Instytut Rybacki Pa&#324;stwowy Instytut Badawczy w Gdyni","NMFRI","Kollataja 1"," ","81-332","Gdynia"," ","Poland","sekretariat@mir.gdynia.pl","+48 587-356-232"," ","http://www.nmfri.gdynia.pl","https://edmo.seadatanet.org/report/194","54.5201","18.5255"
"195","Institute of Oceanology, Polish Academy of Sciences","Instytut Oceanologii Polskiej Akademii Nauk","IOPAN","Powstancow Warszawy 55"," ","81-712","Sopot"," ","Poland","office@iopan.gda.pl","+48 58 73 11 600","+48 58 551 21 30","http://www.iopan.gda.pl/","https://edmo.seadatanet.org/report/195","54.4507","18.5637"
"609","Polish Geological Institute, National Research Institute, Branch of Marine Geology ","Panstwowy Instytut Geologiczny - Panstwowy Instytut Badawczy, Oddzial Geologii Morza (PGI OGM)","PGI BMG","Koscierska 5"," ","80-328","Gdansk","Pomorskie","Poland","sekretariat.ob@pgi.gov.pl","+48 (58) 554 2909","+48 (58) 554 2910"," ","https://edmo.seadatanet.org/report/609","54.4087","18.5442"
"1254","Sea Fisheries Institute in Gdynia, Department of Fisheries Oceanography and Marine Ecology","Morski Instytut Rybacki w Gdyni (MIR) - Zaklad Oceanografii Rybackiej i Ekologii Morza","SFI","ul.Kollataja 1"," ","81-332","Gdynia","Pomorskie","Poland"," ","+48 58 7356134","+48 58 7356110","http://www.sfi.gdynia.pl/","https://edmo.seadatanet.org/report/1254"," "," "
"1964","University of Lisboa, Department of Geology","Universidade de  Lisboa, Departamento de Geologia","GeoFCUL","Faculdade de Ci�ncias da Universidade de LisboaEdif�cio C6. Campo Grande"," ","1749-016"," Lisboa"," Lisboa","Portugal","geofcul@fc.ul.pt","+351 21 750 0066","+351 21 750 00 64"," ","https://edmo.seadatanet.org/report/1964"," "," "
"2124","National Laboratory of Energy and Geology","Laboratorio Nacional de Energia e Geologia","LNEG","Estrada da PortelaBairro do ZambujalApartado 7586- Alfragide"," ","2610-999","Amadora","Portugal","Portugal","info@lneg.pt","+351 210 924 600","+351 214 719 018"," ","https://edmo.seadatanet.org/report/2124","38.7317","-9.21146"
"2516","University of Algarve, Marine Sciences Centre","Universidade do Algarve, Centro de Ci�ncias do Mar","CCMAR","Campus de Gambelas"," ","8005-139","Faro","Faro","Portugal","ccmar@ualg.pt","+289 800 051","+289 800 051","https://www.ccmar.ualg.pt/home/","https://edmo.seadatanet.org/report/2516","37.0452","-7.9724"
"2979","Task Group for the Extension of the Continental Shelf","Estrutura de Missao para a Extensao da Plataforma Continental","EMEPC","Rua Costa Pinto 165"," ","2770-047","Paco de Arcos"," ","Portugal","emepc@emepc-portugal.org","+351 213 004 165","+351 213 905 225","https://www.emepc.pt/","https://edmo.seadatanet.org/report/2979","38.6947","-9.2945"
"3288","Portuguese Institute for Sea and Atmosphere","Instituto Portugu�s do Mar e da Atmosfera","IPMA, I.P.","Rua C do Aeroporto"," ","1749-077","Lisbon"," ","Portugal","info@ipma.pt","(+351) 218 447 000","(+351) 218 402 370","http://www.ipma.pt/pt/index.html","https://edmo.seadatanet.org/report/3288","38.776","-9.12575"
"3348","Portuguese Environment Agency","Ag�ncia Portuguesa do Ambiente","APA","Rua da Murgueira 9, Apartado 7585, Zambujal,Alfragide"," ","2610-124","Amadora"," ","Portugal","geral@apambiente.pt","+351 214 728 200","+351 214 717 194","http://apambiente.pt/","https://edmo.seadatanet.org/report/3348"," "," "
"3349","Disciplinary Centre of Marine Research and Environmental","Centro disciplinar de Investiga��o Marinha e ambiental","CIIMA","Rua dos Bragas, 289"," ","289 - 4050","Porto","Porto","Portugal","secretariado@ciimar.up.pt","+351 223 401 800","+351 223 390 608","http://www.ciimar.up.pt","https://edmo.seadatanet.org/report/3349","41.1526","-8.6169"
"5143","Portuguese Association for Marine Litter, APLM"," ","APLM","Departamento de Ci�ncias e Engenharia do Ambiente"," "," ","Caparica"," ","Portugal","ap.lixomarinho@gmail.com"," "," ","https://www.aplixomarinho.org","https://edmo.seadatanet.org/report/5143","38.6678","-9.1473"
"5215","University of Aveiro, Centre for Environmental and Marine Studies","Universidade de Aveiro, Centro de Estudos do Ambiente e do Mar","CESAM","CESAMUniversidade de AveiroCampus Universitario de Santiago"," ","3810-193","Aveiro"," ","Portugal","cesam@ua.pt","(+351) 234 372 594 (Ext: 25001)"," ","http://www.cesam.ua.pt/","https://edmo.seadatanet.org/report/5215","40.6347","-8.6575"
"590","Hydrographic Institute","Instituto Hidrogr�fico","IHPT","Rua das Trinas, 49"," ","1249-093","Lisboa"," ","Portugal","centrodados@hidrografico.pt","+351 210 943 000","+351 210 943 299","https://www.hidrografico.pt/","https://edmo.seadatanet.org/report/590","38.7085","-9.1575"
"597","University of Algarve, Aquatic Resources Science and Technology Unit","Universidade do Algarve Faculdade de Ci�ncias do Mar e do Ambiente  ","UAlg","Campus de Gambelas Ed. 2 - Piso 1,"," ","8005-139","Faro","Faro","Portugal","info@ualg.pt","+351 (0)289 800 100","+351 (0)289 800 061"," ","https://edmo.seadatanet.org/report/597","37","-7.9"
"606","University of Azores, Department of Oceanography and Fisheries (IMAR network)","Departamento de Oceanografia e Pescas, Universidade dos Acores","DOP/UAC","Rua Prof. Dr. Frederico Machado "," ","9901-862","Horta"," ","Portugal"," ","+351 292 200 400 ","+351 292 200 401","http://www.horta.uac.pt/port","https://edmo.seadatanet.org/report/606","38.5496","-28.6302"
"1362","Hydrographic Institute, Hydrographic Surveying Vessel Task Group","Instituto Hidrogr�fico - Agrupamento de Navios Hidrogr�ficos","IHPT-ANH","Rua das Trinas, 49"," ","1249-093","Lisboa"," ","Portugal","centrodados@hidrografico.pt","+351 210 943 000","+351 210 943 299","https://www.hidrografico.pt","https://edmo.seadatanet.org/report/1362","38.7085","-9.1575"
"697","National Institute for Marine Research and Development "Grigore Antipa"","Institutul National de Cercetare Dezvoltare Marina "Grigore Antipa"","NIMRD","300 Mamaia Blvd."," ","900581","Constanta"," ","Romania","office@alpha.rmri.ro","40 241 543288","40 241 831274","http://www.rmri.ro","https://edmo.seadatanet.org/report/697","44.2137","28.6437"
"849","Danube Delta National Institute for  Research and Development"," ","DDNI","165 Babadag Street"," "," ","Tulcea"," ","Romania","office@ddni.ro","+40 240 531520","+40 240 533547","http://www.ddni.ro","https://edmo.seadatanet.org/report/849","45.1683","28.7959"
"850","National Institute of Marine Geology and Geoecology","Institutul National de Cercetare, Dezvoltare pentru Geologie si Geoecologie Marina","GEOECOMAR","Dimitrie Onciu Street 23-25"," ","024053","Bucharest"," ","Romania","geoecomar@geoecomar.ro","40 21 2522594","40 212522594","http://www.geoecomar.ro","https://edmo.seadatanet.org/report/850","44.4412","26.1198"
"2178","Danube Delta Biosphere Reserve Authority","Rezerva&#355,ia Biosferei Delta Dun&#259,rii","RBDD","34A PortuluiI Street"," ","820243","Tulcea"," ","Romania","arbdd@ddbra.ro","+40 240 51 89 45","+40 240 51 89 75"," ","https://edmo.seadatanet.org/report/2178","45.1811","28.7906"
"5079","Non-governmental environmental organization "Mare Nostrum"","Organizatia Neguvernamentala de Mediu "Mare Nostrum"","Mare Nostrum","16, Bogdan Voda str."," "," ","Constanta"," ","Romania","office@marenostrum.ro","+40 241 612422"," ","https://www.marenostrum.ro/","https://edmo.seadatanet.org/report/5079","44.1889","28.6472"
"3339","SC Marine Research SRL","SC Marine Research SRL"," ","6-12, Copilului Street, Sector 1"," ","012178","Bucharest"," ","Romania","office@marine-research.com","+40 732 008 298"," ","https://marine-research.com/","https://edmo.seadatanet.org/report/3339","44.4646","26.0616"
"2761","Specialized Center for Hydrometeorology and Monitoring of Environment of Black and Azov Seas ","Specialized Center for Hydrometeorology and Monitoring of Environment of Black and Azov Seas","SC HME BAS","25, Sevastopolskaya St."," ","354057","Sochi","Krasnodar region","Russian Federation","pogoda@sochi.com  ","+78622614191"," ","https://www.pogodasochi.ru/","https://edmo.seadatanet.org/report/2761","43.435","39.9435"
"681","All-Russia Research Institute of Hydrometeorological Information, World Data Centre, National Oceanographic Data Centre (NODC)"," ","RIHMI-WDC","6 Korolyov St."," ","249035","Obninsk","Kaluga Region","Russian Federation","nodc@meteo.ru","+74843974907"," ","http://nodc.meteo.ru","https://edmo.seadatanet.org/report/681","55.1028","36.598"
"682","Atlantic Scientific Research Institute for Marine Fishery and Oceanography"," "," ","5, Dm. Donskoi St."," ","236000","Kaliningrad reg"," ","Russian Federation","atlant@baltnet.ru","8 (0112) 21-56-45","8 (0112) 21-99-97","http://atlantniro.ru/","https://edmo.seadatanet.org/report/682","54.717","20.4931"
"684","Arctic and Antarctic Research Institute, Roshydromet (Saint-Petersburg)"," "," ","38,Bering st."," ","199397","St.Petersburg"," ","Russian Federation","aaricoop@aari.nw.ru","(812) 352-15-20","(812) 352-26-88","http://www.aari.ru/","https://edmo.seadatanet.org/report/684","59.9471","30.2335"
"685","P.P.Shirshov Institute of Oceanology, RAS","P.P.Shirshov Institute of Oceanology, RAS"," ","36 Nakhimovsky prospect"," ","117997","Moscow"," ","Russian Federation","office@ocean.ru","+7(499)124-59-96","+7(499)124-59-83","https://ocean.ru/","https://edmo.seadatanet.org/report/685","55.5","37.4"
"723","State Oceanographic Institute "," ","SOI","Kropotkinsky Lane 6"," ","119034","Moscow"," ","Russian Federation","adm@oceanography.ru, korshenko@mail.ru","+7 (499) 246-7288","+7 (499) 246-72-88","http://www.oceanography.ru","https://edmo.seadatanet.org/report/723","55.7376","37.5944"
"756","Far Eastern Regional Hydrometeorological Research Institute"," "," ","Fontannaya St., 24"," ","690600","Vladivostok"," ","Russian Federation","hydromet@online.ru","+7 (4232) 26-97-88","+7 (4232) 22-77-54","http://www.ferhri.ru/","https://edmo.seadatanet.org/report/756","43.1284","131.913"
"871","Donskaya offing station North-Caucasus HMS"," "," ","33, Leningradskaya St. "," ","346740","Azov"," ","Russian Federation"," "," "," "," ","https://edmo.seadatanet.org/report/871","47.1131","39.4231"
"890","Krondshtadt Hydrometeorological Observatory, North-West HMS"," "," ","3, Iyul'skaya St."," ","186610","Krons(h)tadt"," ","Russian Federation"," "," "," "," ","https://edmo.seadatanet.org/report/890","60.0054","29.7391"
"891","Kuban offing station, North-Caucasus HMS"," "," ","60, R.Luxemburg St. "," ","353520","Temryuk"," ","Russian Federation"," "," "," "," ","https://edmo.seadatanet.org/report/891","45.2759","37.394"
"900","Administration Of Fish Searching And Research Fleet for the Western Basin"," "," ","5a, Dm.Donskoy St."," ","236000","Kaliningrad"," ","Russian Federation"," "," "," "," ","https://edmo.seadatanet.org/report/900","54.7206","20.4976"
"901","Mariupol Marine Hydrometeorological Station, Ukrainian HMS"," "," "," "," ","341010","Mariupol"," ","Russian Federation"," "," "," "," ","https://edmo.seadatanet.org/report/901","47.1","37.5"
"902","Moscow State University, Geography Department"," "," ","Leninsky Gory"," ","119992","Moscow"," ","Russian Federation","info@geogr.msu.ru  ","+7 95 9391000"," "," ","https://edmo.seadatanet.org/report/902","55.7145","37.5564"
"903","Murmansk Hydrometeorological Administration of Roshydromet"," "," ","23, Shmidt St."," ","183789","Murmansk"," ","Russian Federation","leader@kolgimet.murman.ru"," "," ","http://www.kolgimet.ru/","https://edmo.seadatanet.org/report/903","69.0094","33.0624"
"907","Navy Main Administration of Navigation and Oceanography, Ministry of Defence"," "," ","2 Atamanskaya Ul."," ","193167","St. Petersburg","St. Petersburg","Russian Federation","suvvlad@mail.ru","+7 (812) 717 5900"," ","http://okeany.com/vk/gunio.htm","https://edmo.seadatanet.org/report/907","59.9258","30.2407"
"910","North-Caucasus Regional Administration of Hydrometeorology of Roshydromet"," "," ","1/7, Erevanskaya St."," ","344025","Rostov-on-Don"," ","Russian Federation","sk-ugms@yugmeteo.donpac.ru"," "," "," ","https://edmo.seadatanet.org/report/910","47.2135","39.6627"
"911","North-Western Regional  Administration of Hydrometeorology of Roshydromet"," "," ","2a, 23 Line"," ","199026","St.-Petersburg"," ","Russian Federation","admin@meteo.nw.ru"," "," "," ","https://edmo.seadatanet.org/report/911","59.9284","30.2678"
"913","Nothern Regional Administration of Hydrometeorology of Roshydromet"," "," ","2, Mayakovsky St."," ","163020","Arkhangelsk-20"," ","Russian Federation","norgimet@arh.ru"," "," ","http://www.sevmeteo.ru","https://edmo.seadatanet.org/report/913","64.6","40.5"
"916","Administration Of Fish Searching And Research Fleet for the Northern Basin"," "," ","7, Papanin St."," ","183012","Murmansk"," ","Russian Federation"," "," "," "," ","https://edmo.seadatanet.org/report/916","69","33.1"
"917","Pacific Scientific Research Institute of Fishery and Oceanography"," "," ","4, Shevchenko Alley"," ","690950","Vladivostok"," ","Russian Federation"," "," "," ","http://www.tinro-center.ru","https://edmo.seadatanet.org/report/917","43.1","131.9"
"919","Polar Scientific Research Institute of Fishery and Oceanography"," "," ","6, Knipovich St."," ","183763","Murmansk"," ","Russian Federation","persey@pinro.ru"," "," ","http://www.pinro.ru/","https://edmo.seadatanet.org/report/919","69","33.1"
"920","Primorsky Territorial Office on Hydrometeorology and Environmental Monitoring of Roshydromet"," "," ","3, Mordovtsev St."," ","690990","Vladivostok"," ","Russian Federation"," ps@primpogoda.ru "," "," ","http://www.primpogoda.ru/","https://edmo.seadatanet.org/report/920","43.1291","131.92"
"924","Russian State Hydrometeorological University, St-Petersburg"," "," ","98, Maloohtinsky Pr."," ","195196","St.-Petersburg"," ","Russian Federation","rector@rshu.ru"," "," "," ","https://edmo.seadatanet.org/report/924","59.9435","30.2984"
"942","Tuapse Hydrometeorological Bureau, North-Caucasus Centre"," "," ","7, Morskaya St. "," ","352800","Tuapse"," ","Russian Federation"," "," "," "," ","https://edmo.seadatanet.org/report/942","44.1","39.1"
"946","V.I. Il'ichevs Pacific Oceanological Institute, Far Eastern Branch, Russian Academy of Sciences"," "," ","43, Baltiyskaya St."," ","690041","Vladivostok"," ","Russian Federation","rostov@poi.dvo.ru"," "," ","http://www.poi.dvo.ru","https://edmo.seadatanet.org/report/946","43.1816","131.917"
"949","World Data Centre-B For Oceanography"," "," ","6, Korolev St."," ","249020","Obninsk"," ","Russian Federation"," "," "," "," ","https://edmo.seadatanet.org/report/949","54.997","36.515"
"5332","Federal State Budgetary Institution of Science, "Federal Research Centre the Southern Scientific Centre of the Russian Academy of Sciences"","Federal State Budgetary Institution of Science, "Federal Research Centre the Southern Scientific Centre of the Russian Academy of Sciences"","SSC-RAS","st. Chehova, 41"," ","344006","Rostov-on-Don"," ","Russian Federation","ssc-ras@ssc-ras.ru","+7(863)250-98-29","+7(863)266-56-77","http://www.ssc-ras.ru/en/","https://edmo.seadatanet.org/report/5332","47.2251","39.7232"
"1680","State Oceanographic Institute, Sebastopol Branch ","State Oceanographic Institute, Sebastopol Branch","SB SOI"," "," "," "," "," ","Russian Federation"," "," "," "," ","https://edmo.seadatanet.org/report/1680"," "," "
"2187","Zoological Institute of the Russian Academy of Sciences"," "," ","Universitetskaya emb., 1"," ","199034","St. Petersburg"," ","Russian Federation","office@zin.ru","+7 812 3280711","+7�(812)�328-29-41","http://www.zin.ru","https://edmo.seadatanet.org/report/2187","59.9395","30.3017"
"2229","Center Dynamics of the Nearshore Zone","Center Dynamics of the Nearshore Zone  "," ","Golubaya bukhta, Okeanologiya"," ","353467","Gelendzhik","Krasnodar region","Russian Federation","antipov49@mail.ru","+7 861 41 28366","+7 861 41 28366","https://coastdyn.ru/","https://edmo.seadatanet.org/report/2229","44.58","37.98"
"2275","Geological Institute, Russian Academy of Sciences"," "," ","Pyzhevsky 7"," ","119017","Moscow","Moscow","Russian Federation","gin@ginras.ru","+7 (095) 230 8029","+7 (095) 951 0443","http://ginras.ru","https://edmo.seadatanet.org/report/2275","55.7389","37.621"
"1466","Swedish Polar Research Secretariat"," "," ","Lilla Frescativagen 4P.O. Box 50003"," ","SE-104 05","Stockholm"," ","Sweden","office@polar.se","+46 8 673 96 00","+46 8 15 20 57","https://polar.se/","https://edmo.seadatanet.org/report/1466","59.3665","18.0519"
"1854","County Administration Board of Blekinge","Lansstyrelsen Blekinge Lan"," ","Skeppsbrokajen 4"," ","SE-371 86","Karlskrona"," ","Sweden","blekinge@lansstyrelsen.se","+46 - (0)10-224 00 00"," ","https://www.lansstyrelsen.se/blekinge","https://edmo.seadatanet.org/report/1854","56.1625","15.5909"
"2210","Stockholm University, Department of Geological Sciences","Stockholms Universitet, Institutionen f�r Geologiska Vetenskaper","IGV","Svante Arrhenius vag 8"," ","106 91","Stockholm"," ","Sweden","bathy@geo.su.se","+46 8 674 78 97"," ","http://www.geo.su.se/","https://edmo.seadatanet.org/report/2210","59.3657","18.0579"
"180","Institute of Coastal Research, The Swedish Board of Fisheries","Kustlaboratoriet, Fiskeriverket"," ","Skolgatan 6"," ","SE-742 42","�regrund"," ","Sweden","fiskeriverket@slu.se","+46-(0)173-464 60","+46-(0)173-464 90","http://www.slu.se/kustlaboratoriet","https://edmo.seadatanet.org/report/180","60.9308","17.1396"
"181","County Administration Board of V�sterbotten","L�nsstyrelsen V�sterbotten"," ","Storgatan 71 B"," ","SE-901 86","Ume�"," ","Sweden","vasterbotten@lansstyrelsen.se","+46-(0)90-10 70 00","+46-(0)90-10 71 00","https://www.lansstyrelsen.se/vasterbotten","https://edmo.seadatanet.org/report/181","63.8232","20.2766"
"189","Swedish University of Agricultural Sciences","Sveriges lantbruksuniversitet","SLU","Arrheniusplan 4","Box 7070","750 07","Uppsala"," ","Sweden","registrator@slu.se","+46-(0)18-67 10 00","+46-(0)18-67 20 00","https://www.slu.se/","https://edmo.seadatanet.org/report/189","59.8135","17.6684"
"545","Swedish Meteorological and Hydrological Institute","Sveriges meteorologiska och hydrologiska institut","SMHI","Folkborgsvagen 1"," ","SE-601 76","Norrkoping"," ","Sweden","shark@smhi.se","+46-(0)11-495 80 00","+46-(0)11-495 80 01","https://www.smhi.se/","https://edmo.seadatanet.org/report/545","58.5811","16.1477"
"614","Swedish Museum of Natural History","Naturhistoriska riksmuseet"," ","Frescativagen 40"," ","114 18","Stockholm"," ","Sweden","registrator@nrm.se ","+46-(0)8-519 540 00","+46-(0)8-519 540 85","https://www.nrm.se/","https://edmo.seadatanet.org/report/614","59.3688","18.0534"
"617","Kristineberg Marine Research Station","Lov�ncentret Kristineberg"," ","Kristineberg 566"," ","SE-451 78","Fiskeb�ckskil"," ","Sweden","gunilla.johansson@loven.gu.se","+46-(0)31-786 00 00","+46-(0)523-18 502"," ","https://edmo.seadatanet.org/report/617","58.2497","11.4451"
"618","Stockholm Marine Research Centre","Stockholms marina forskningscentrum","SMF","Svante Arrhenius V�g 21BFrescati Backe"," ","SE-114 18","Stockholm"," ","Sweden","smf@smf.su.se","+46 (0)8-16 37 18"," "," ","https://edmo.seadatanet.org/report/618","59.3657","18.0633"
"619","Geological Survey of Sweden","Sveriges Geologiska Unders�kning","SGU","Villav�gen 18","Box 670","SE-751 28","Uppsala"," ","Sweden","sgu@sgu.se","+46 (0)18-17 90 00","+46 (0)18-17 92 10","https://www.sgu.se/","https://edmo.seadatanet.org/report/619","59.8472","17.63"
"622","Umea Marine Sciences Centre","Ume� Marina Forskningscentrum","UMF","Norrbyn"," ","SE-910 20","H�rnefors"," ","Sweden","info@umf.umu.se","+46 (0)90-786 79 74","+46 (0)90-786 99 75","https://www.umu.se/umea-marina-forskningscentrum/","https://edmo.seadatanet.org/report/622","63.572","19.8396"
"623","Stockholm University, Department of Ecology, Environment and Plant Sciences","Stockholms Universitet, Institutionen f�r ekologi, milj� och botanik"," ","Svante Arrhenius V�g 21 AFrescati Backe","Dept. Systems Ecology","SE-106 91","Stockholm"," ","Sweden"," ","+46 (0)8-16 20 00","+46 (0)8-15 84 17","https://www.su.se/deep/","https://edmo.seadatanet.org/report/623","59.3657","18.0633"
"625","IVL Swedish Environmental Research Institute (Stockholm)","IVL Svenska Milj�institutet","IVL","Valhallav�gen 81"," ","SE-114 27","Stockholm"," ","Sweden","info@ivl.se","+46-(0)8-598 563 00","+46-(0)8-598 563 90","https://www.ivl.se/english/startpage","https://edmo.seadatanet.org/report/625","59.3461","18.0731"
"626","County Administration Board of Skane","L�nsstyrelsen Sk�ne L�n"," ","Kungsgatan 13"," ","SE-205 15","Malmo"," ","Sweden","skane@lansstyrelsen.se","+46-(0)40-25 20 00","+46-(0)40-25 21 10","https://www.lansstyrelsen.se/skane","https://edmo.seadatanet.org/report/626","55.6028","13.0108"
"627","County Administration Board of Halland","L�nsstyrelsen Hallands L�n"," ","Slottsgatan 2"," ","SE-301 86","Halmstad"," ","Sweden","halland@lansstyrelsen.se","+46-(0)35-13 20 00","+46-(0)35-10 75 48","https://www.lansstyrelsen.se/halland","https://edmo.seadatanet.org/report/627","56.6726","12.8557"
"1213","Swedish Coast Guard","Kustbevakning","KBV","Stumholmen","Box 536","SE 371 23","KARLSKRONA"," ","Sweden","registrator@kustbevakningen.se","+46-(0)455-35 34 00","+46-(0)455-105 21","http://www.kustbevakningen.se/","https://edmo.seadatanet.org/report/1213","56.1594","15.5976"
"1215","Swedish Maritime Administration","Sj�fartsverket"," ","�stra Promenaden 7"," ","SE-601 78","Norrk�ping"," ","Sweden","sma@sjofartsverket.se","+46 - (0)771-63 00 00","+46 - (0)11-10 19 49","http://www.sjofartsverket.se","https://edmo.seadatanet.org/report/1215","58.5919","16.198"
"1217","Swedish Armed Forces","F�rsvarsmakten"," ","F�rsvarsmakten"," ","SE-107 85","Stockholm"," ","Sweden","exp-hkv@mil.se","+46-(0)8-788 75 00","+46-(0)8-788 77 78","https://www.forsvarsmakten.se/en/","https://edmo.seadatanet.org/report/1217","59.3462","18.0879"
"1334","University of Gothenburg, Faculty of Science","Goteborgs Universitet, Naturvetenskapliga Fakulteten"," ","Guldhedsgatan 5A","Box 460","405 30","Goteborg"," ","Sweden"," ","+46-31-786 00 00"," "," ","https://edmo.seadatanet.org/report/1334","57.6885","11.967"
"1353","Swedish Environmental Protection Agency","Naturvardsverket"," ","Valhallavagen 195"," ","106 48","Stockholm"," ","Sweden","registrator@naturvardsverket.se","+46 10 698 10 00","+46 10 698 10 99","http://www.naturvardsverket.se","https://edmo.seadatanet.org/report/1353","59.3312","18.0524"
"1354","The Swedish Board of Fisheries","Fiskeriverket"," ","Box 423"," ","401 26","GOTEBORG"," ","Sweden","fiskeriverket@fiskeriverket.se","+46 31-743 03 00","+46 31-743 04 44","http://www.fiskeriverket.se","https://edmo.seadatanet.org/report/1354","57.7053","11.9609"
"3464","County Administration Board of Norrbottens lan","Lansstyrelsen i Norrbottens lan"," ","Box 105Stationsgatan 5 Lulea","Industrivagen 10962 23 JOKKMOKK","971 86","Lulea"," ","Sweden","norrbotten@lansstyrelsen.se","010-225 50 00"," ","https://www.lansstyrelsen.se/norrbotten/privat.html","https://edmo.seadatanet.org/report/3464","65.5816","22.1347"
"3465","County Administration Board of Vasternorrlands lan","Lansstyrelsen i Vasternorrlands lan"," ","Nybrogatan 15","Pumpbacksgatan 19","871 86","Harnosand"," ","Sweden","vasternorrland@lansstyrelsen.se","0611-34 90 00"," "," ","https://edmo.seadatanet.org/report/3465","62.6321","17.9459"
"3467","County Administration Board of Ostergotlands lan","Lansstyrelsen i Ostergotlands lan"," ","Ostgotagatan 3"," ","581 86","Linkoping"," ","Sweden","ostergotland@lansstyrelsen.se","010-223 50 00"," "," ","https://edmo.seadatanet.org/report/3467","58.4106","15.6114"
"3468","County Administration Board of Stockholm lan","Lansstyrelsen i Stockholm lan"," ","Box 22067","Hantverkargatan 29","104 22","Stockholm"," ","Sweden"," ","010-223 10 00"," ","https://www.lansstyrelsen.se/stockholm/privat.html","https://edmo.seadatanet.org/report/3468","59.3288","18.0447"
"3470","County Administration Board of Uppsala lan","Lansstyrelsen i Uppsala lan"," ","Hamnesplanaden 3"," ","751 86","Falun"," ","Sweden","uppsala@lansstyrelsen.se","010-22 33 000"," "," ","https://edmo.seadatanet.org/report/3470","59.8536","17.6461"
"3512","The Swedish Agency for Marine and Water Management","Havs- och Vattenmyndigheten","SWAM","Gullbergs Strandgata 15 Postadress: Box 11 930 "," ","404 39","Goteborg"," ","Sweden","havochvatten@havochvatten.se","+46 (0)10-698 60 00","+46 (0)10-698 61 11","http://www.havochvatten.se/","https://edmo.seadatanet.org/report/3512","57.7157","11.9739"
"3685","MMT Sweden AB","MMT Sweden AB"," ","Sven Kallfelts Gata 11"," ","SE-426 71","Vastra Frolunda","Vastra Gotaland","Sweden","info@mmt.se","+46 (0)31 762 03 00","+46 (0)31 762 03 01","https://www.mmt.se/","https://edmo.seadatanet.org/report/3685"," "," "
"5000","Foreningen Nenningesund","Foreningen Nenningesund"," ","C/O Anne Axelsson"," ","761 94","Nenninge"," ","Sweden","info@nenningesund.se"," "," ","http://nenningesund.se/","https://edmo.seadatanet.org/report/5000","59.7374","18.9083"
"5287","WSP","WSP"," ","Arenav�gen 7"," ","SE-121 77","Stockholm"," ","Sweden","info-se@wsp.com�","+46 (0)10 722 50 00"," ","https://www.wsp.com","https://edmo.seadatanet.org/report/5287","59.2966","18.0811"
